split,cluster,band,cost,direction,retained,contracts,events,trades
train,5,1,12,Y,True,53,51,198
train,5,1,13,N,True,52,52,168
train,5,1,13,Y,True,57,54,164
train,5,1,14,N,True,45,44,145
train,5,1,14,Y,True,64,58,169
train,5,1,15,N,True,51,50,165
train,5,1,15,Y,True,65,61,152
train,5,1,16,N,True,38,37,116
train,5,1,16,Y,True,58,55,118
train,5,1,17,N,True,42,41,87
train,5,1,17,Y,True,55,53,95
train,5,1,18,N,True,35,35,93
train,5,1,18,Y,True,44,41,114
train,5,1,19,N,True,44,43,132
train,5,1,19,Y,True,58,54,147
train,5,1,20,N,True,50,50,142
train,5,1,20,Y,True,57,53,169
train,5,2,21,N,True,47,47,140
train,5,2,21,Y,True,56,53,153
train,5,2,22,N,True,43,43,110
train,5,2,22,Y,True,44,42,106
train,5,2,23,N,True,30,30,81
train,5,2,23,Y,True,37,34,120
train,5,2,24,N,True,33,33,110
train,5,2,24,Y,True,43,40,91
train,5,2,25,N,True,43,43,142
train,5,2,25,Y,True,38,34,88
train,5,2,26,N,True,32,31,101
train,5,2,26,Y,True,40,38,98
train,5,2,27,N,True,31,31,118
train,5,2,27,Y,True,30,28,71
train,5,2,28,N,True,37,37,114
train,5,2,28,Y,True,35,34,68
train,5,2,29,N,True,32,32,101
train,5,2,29,Y,True,35,33,70
train,5,2,30,N,True,40,40,125
train,5,2,30,Y,True,43,43,78
train,5,3,31,N,True,32,32,84
train,5,3,31,Y,True,27,27,67
train,5,3,32,N,True,37,37,77
train,5,3,32,Y,True,29,29,62
train,5,3,33,N,True,36,36,102
train,5,3,33,Y,True,34,34,65
train,5,3,34,N,True,36,36,103
train,5,3,34,Y,True,31,31,66
train,5,3,35,N,True,51,51,135
train,5,3,35,Y,True,32,31,72
train,5,3,36,N,True,36,36,89
train,5,3,36,Y,True,30,30,53
train,5,3,37,N,True,37,37,81
train,5,3,37,Y,True,29,29,50
train,5,3,38,N,True,40,40,96
train,5,3,38,Y,True,32,32,65
train,5,3,39,N,True,42,42,108
train,5,3,39,Y,True,30,30,76
train,5,3,40,N,True,41,40,118
train,5,3,40,Y,True,41,40,97
train,5,4,41,N,True,43,43,111
train,5,4,41,Y,True,36,36,75
train,5,4,42,N,True,30,29,74
train,5,4,42,Y,True,32,32,67
train,5,4,43,N,True,34,33,98
train,5,4,43,Y,True,26,26,60
train,5,4,44,N,True,34,33,92
train,5,4,44,Y,True,33,31,64
train,5,4,45,N,True,38,38,90
train,5,4,45,Y,True,26,26,51
train,5,4,46,N,True,36,35,79
train,5,4,46,Y,True,34,34,66
train,5,4,47,N,True,30,30,82
train,5,4,47,Y,True,26,26,77
train,5,4,48,N,True,33,32,74
train,5,4,48,Y,True,35,33,69
train,5,4,49,N,True,39,38,96
train,5,4,49,Y,True,39,37,81
train,6,0,1,N,True,58,40,768
train,6,0,1,Y,True,59,34,641
train,6,0,2,N,True,42,30,110
train,6,0,2,Y,True,43,27,344
train,6,0,3,N,True,44,32,95
train,6,0,3,Y,True,39,24,206
train,6,0,4,N,True,33,30,50
train,6,0,4,Y,True,36,25,170
train,6,0,5,N,True,55,40,120
train,6,0,5,Y,True,53,38,208
train,6,0,6,N,True,34,30,90
train,6,0,6,Y,True,46,35,200
train,6,0,7,N,True,38,32,95
train,6,0,7,Y,True,38,27,141
train,6,0,8,N,True,45,39,123
train,6,0,8,Y,True,39,31,140
train,6,0,9,N,True,74,57,184
train,6,0,9,Y,True,44,35,179
train,6,0,10,N,True,85,66,258
train,6,0,10,Y,True,57,43,208
train,6,1,11,N,True,66,54,230
train,6,1,11,Y,True,53,40,183
train,6,1,12,N,True,78,61,198
train,6,1,12,Y,True,58,43,142
train,6,1,13,N,True,76,59,195
train,6,1,13,Y,True,56,43,136
train,6,1,14,N,True,64,51,229
train,6,1,14,Y,True,55,41,158
train,6,1,15,N,True,74,56,293
train,6,1,15,Y,True,81,59,260
train,6,1,16,N,True,69,56,260
train,6,1,16,Y,True,58,45,166
train,6,1,17,N,True,68,54,296
train,6,1,17,Y,True,76,58,205
train,6,1,18,N,True,72,54,336
train,6,1,18,Y,True,72,55,186
train,6,1,19,N,True,74,58,348
train,6,1,19,Y,True,66,52,190
train,6,1,20,N,True,87,66,382
train,6,1,20,Y,True,89,67,277
train,6,2,21,N,True,76,57,366
train,6,2,21,Y,True,81,65,207
train,6,2,22,N,True,73,61,291
train,6,2,22,Y,True,86,64,246
train,6,2,23,N,True,69,57,231
train,6,2,23,Y,True,80,62,206
train,6,2,24,N,True,69,59,316
train,6,2,24,Y,True,74,62,215
train,6,2,25,N,True,92,74,379
train,6,2,25,Y,True,106,77,315
train,6,2,26,N,True,82,68,253
train,6,2,26,Y,True,79,63,307
train,6,2,27,N,True,85,71,218
train,6,2,27,Y,True,77,58,256
train,6,2,28,N,True,81,67,193
train,6,2,28,Y,True,90,70,320
train,6,2,29,N,True,76,68,188
train,6,2,29,Y,True,90,68,233
train,6,2,30,N,True,92,75,290
train,6,2,30,Y,True,116,85,302
train,6,3,31,N,True,89,72,262
train,6,3,31,Y,True,97,73,283
train,6,3,32,N,True,79,63,208
train,6,3,32,Y,True,96,73,301
train,6,3,33,N,True,84,64,222
train,6,3,33,Y,True,84,70,258
train,6,3,34,N,True,84,66,269
train,6,3,34,Y,True,95,74,278
train,6,3,35,N,True,112,82,332
train,6,3,35,Y,True,123,82,368
train,6,3,36,N,True,84,68,315
train,6,3,36,Y,True,82,63,269
train,6,3,37,N,True,94,70,294
train,6,3,37,Y,True,84,68,203
train,6,3,38,N,True,83,61,288
train,6,3,38,Y,True,81,63,214
train,6,3,39,N,True,92,71,366
train,6,3,39,Y,True,81,68,229
train,6,3,40,N,True,109,82,389
train,6,3,40,Y,True,109,79,330
train,6,4,41,N,True,101,72,362
train,6,4,41,Y,True,89,70,255
train,6,4,42,N,True,85,62,387
train,6,4,42,Y,True,89,70,263
train,6,4,43,N,True,92,64,364
train,6,4,43,Y,True,94,72,265
train,6,4,44,N,True,97,65,458
train,6,4,44,Y,True,91,72,334
train,6,4,45,N,True,130,89,612
train,6,4,45,Y,True,119,85,405
train,6,4,46,N,True,115,84,416
train,6,4,46,Y,True,107,75,323
train,6,4,47,N,True,99,74,361
train,6,4,47,Y,True,91,68,344
train,6,4,48,N,True,104,79,419
train,6,4,48,Y,True,89,68,347
train,6,4,49,N,True,101,79,373
train,6,4,49,Y,True,107,85,387
train,7,0,1,N,True,20,20,105
train,7,0,1,Y,True,179,163,1033
train,7,0,2,N,True,16,16,80
train,7,0,2,Y,True,162,149,580
train,7,0,3,N,True,18,18,71
train,7,0,3,Y,True,188,173,876
train,7,0,4,N,True,18,18,79
train,7,0,4,Y,True,179,170,766
train,7,0,5,N,True,21,21,79
train,7,0,5,Y,True,220,207,857
train,7,0,6,N,True,23,23,67
train,7,0,6,Y,True,201,194,656
train,7,0,7,N,True,21,21,62
train,7,0,7,Y,True,215,205,792
train,7,0,8,N,True,25,25,86
train,7,0,8,Y,True,215,202,783
train,7,0,9,N,True,29,29,91
train,7,0,9,Y,True,237,226,760
train,7,0,10,N,True,27,27,70
train,7,0,10,Y,True,276,259,987
train,7,1,11,N,True,31,31,75
train,7,1,11,Y,True,266,246,905
train,7,1,12,N,True,33,33,87
train,7,1,12,Y,True,265,244,899
train,7,1,13,N,True,31,31,106
train,7,1,13,Y,True,258,230,826
train,7,1,14,N,True,36,36,115
train,7,1,14,Y,True,262,243,897
train,7,1,15,N,True,37,37,137
train,7,1,15,Y,True,292,267,1029
train,7,1,16,N,True,34,33,94
train,7,1,16,Y,True,272,251,855
train,7,1,17,N,True,31,31,106
train,7,1,17,Y,True,279,256,900
train,7,1,18,N,True,31,31,121
train,7,1,18,Y,True,280,267,923
train,7,1,19,N,True,33,33,130
train,7,1,19,Y,True,276,262,989
train,7,1,20,N,True,44,43,160
train,7,1,20,Y,True,293,270,1004
train,7,2,21,N,True,46,45,179
train,7,2,21,Y,True,285,262,934
train,7,2,22,N,True,46,45,138
train,7,2,22,Y,True,277,253,934
train,7,2,23,N,True,45,45,181
train,7,2,23,Y,True,279,257,1048
train,7,2,24,N,True,39,38,122
train,7,2,24,Y,True,297,269,980
train,7,2,25,N,True,54,54,196
train,7,2,25,Y,True,291,262,999
train,7,2,26,N,True,44,44,141
train,7,2,26,Y,True,279,255,869
train,7,2,27,N,True,46,45,125
train,7,2,27,Y,True,292,266,849
train,7,2,28,N,True,54,53,113
train,7,2,28,Y,True,303,275,952
train,7,2,29,N,True,41,41,103
train,7,2,29,Y,True,275,255,907
train,7,2,30,N,True,47,46,149
train,7,2,30,Y,True,310,286,1072
train,7,3,31,N,True,44,44,113
train,7,3,31,Y,True,281,265,958
train,7,3,32,N,True,46,46,147
train,7,3,32,Y,True,297,274,1033
train,7,3,33,N,True,52,52,180
train,7,3,33,Y,True,275,260,949
train,7,3,34,N,True,54,53,156
train,7,3,34,Y,True,280,259,896
train,7,3,35,N,True,55,55,236
train,7,3,35,Y,True,272,260,882
train,7,3,36,N,True,58,57,177
train,7,3,36,Y,True,273,252,880
train,7,3,37,N,True,50,49,173
train,7,3,37,Y,True,243,234,804
train,7,3,38,N,True,58,57,149
train,7,3,38,Y,True,255,242,838
train,7,3,39,N,True,63,62,151
train,7,3,39,Y,True,241,225,782
train,7,3,40,N,True,76,75,255
train,7,3,40,Y,True,220,210,801
train,7,4,41,N,True,76,76,193
train,7,4,41,Y,True,202,192,667
train,7,4,42,N,True,74,74,172
train,7,4,42,Y,True,169,161,545
train,7,4,43,N,True,74,74,189
train,7,4,43,Y,True,188,180,585
train,7,4,44,N,True,78,77,202
train,7,4,44,Y,True,201,193,653
train,7,4,45,N,True,96,94,236
train,7,4,45,Y,True,174,171,634
train,7,4,46,N,True,98,97,260
train,7,4,46,Y,True,174,168,531
train,7,4,47,N,True,110,110,276
train,7,4,47,Y,True,148,146,430
train,7,4,48,N,True,107,106,334
train,7,4,48,Y,True,139,137,410
train,7,4,49,N,True,114,113,394
train,7,4,49,Y,True,132,129,435
train,8,0,1,N,True,16,16,66
train,8,0,1,Y,True,18,18,92
train,8,0,2,N,True,21,19,91
train,8,0,2,Y,True,25,25,84
train,8,0,3,N,True,29,27,81
train,8,0,3,Y,True,27,26,64
train,8,0,4,N,True,23,22,75
train,8,0,4,Y,True,23,22,51
train,8,0,5,N,True,35,32,92
train,8,0,5,Y,True,30,30,80
train,8,0,6,N,True,33,30,93
train,8,0,6,Y,True,31,31,119
train,8,0,7,N,True,32,30,77
train,8,0,7,Y,True,33,33,138
train,8,0,8,N,True,30,27,77
train,8,0,8,Y,True,40,40,228
train,8,0,9,N,True,26,25,59
train,8,0,9,Y,True,29,29,256
train,8,0,10,N,True,29,27,66
train,8,0,10,Y,True,41,40,178
train,8,1,11,N,True,28,28,45
train,8,1,11,Y,True,35,35,125
train,8,1,12,N,True,33,32,57
train,8,1,12,Y,True,45,43,130
train,8,1,13,N,True,27,27,62
train,8,1,13,Y,True,43,41,123
train,8,1,14,N,True,28,28,39
train,8,1,14,Y,True,44,43,109
train,8,1,15,N,True,43,42,90
train,8,1,15,Y,True,48,45,121
train,8,1,16,N,True,32,31,59
train,8,1,16,Y,True,36,34,101
train,8,1,17,N,True,31,30,55
train,8,1,17,Y,True,37,36,121
train,8,1,18,N,True,29,29,54
train,8,1,18,Y,True,44,41,136
train,8,1,19,N,True,32,30,55
train,8,1,19,Y,True,42,40,88
train,8,1,20,N,True,40,39,96
train,8,1,20,Y,True,50,49,113
train,8,2,21,N,True,35,34,66
train,8,2,21,Y,True,41,40,134
train,8,2,22,N,True,30,29,55
train,8,2,22,Y,True,40,39,128
train,8,2,23,N,True,34,33,61
train,8,2,23,Y,True,40,39,126
train,8,2,24,N,True,27,27,70
train,8,2,24,Y,True,37,35,105
train,8,2,25,N,True,38,37,116
train,8,2,25,Y,True,49,44,138
train,8,2,26,N,True,34,31,88
train,8,2,26,Y,True,38,35,81
train,8,2,27,N,True,33,31,64
train,8,2,27,Y,True,41,40,71
train,8,2,28,N,True,32,30,82
train,8,2,28,Y,True,36,34,73
train,8,2,29,N,True,28,27,87
train,8,2,29,Y,True,33,32,60
train,8,2,30,N,True,36,35,104
train,8,2,30,Y,True,42,40,87
train,8,3,31,N,True,40,39,93
train,8,3,31,Y,True,37,36,140
train,8,3,32,N,True,42,41,112
train,8,3,32,Y,True,29,28,271
train,8,3,33,N,True,45,42,108
train,8,3,33,Y,True,33,32,241
train,8,3,34,N,True,44,42,114
train,8,3,34,Y,True,41,38,208
train,8,3,35,N,True,49,47,154
train,8,3,35,Y,True,50,45,279
train,8,3,36,N,True,40,38,110
train,8,3,36,Y,True,40,37,209
train,8,3,37,N,True,47,45,119
train,8,3,37,Y,True,33,29,149
train,8,3,38,N,True,41,40,96
train,8,3,38,Y,True,38,34,114
train,8,3,39,N,True,39,38,105
train,8,3,39,Y,True,37,33,74
train,8,3,40,N,True,59,56,136
train,8,3,40,Y,True,45,42,124
train,8,4,41,N,True,46,44,95
train,8,4,41,Y,True,39,36,101
train,8,4,42,N,True,45,44,108
train,8,4,42,Y,True,42,39,94
train,8,4,43,N,True,44,42,111
train,8,4,43,Y,True,39,36,87
train,8,4,44,N,True,48,46,97
train,8,4,44,Y,True,41,38,96
train,8,4,45,N,True,55,52,99
train,8,4,45,Y,True,54,50,105
train,8,4,46,N,True,45,44,85
train,8,4,46,Y,True,42,40,79
train,8,4,47,N,True,46,45,111
train,8,4,47,Y,True,39,37,75
train,8,4,48,N,True,51,49,107
train,8,4,48,Y,True,42,40,96
train,8,4,49,N,True,34,33,104
train,8,4,49,Y,True,40,37,111
train,9,0,1,N,True,22,14,51
train,9,0,1,Y,True,21,17,61
train,9,0,2,N,True,5,5,8
train,9,0,2,Y,True,8,7,26
train,9,0,3,N,True,24,16,41
train,9,0,3,Y,True,25,21,50
train,9,0,4,N,True,8,7,11
train,9,0,4,Y,True,9,8,23
train,9,0,5,N,False,5,5,6
train,9,0,5,Y,False,4,4,7
train,9,0,6,N,False,2,2,2
train,9,0,6,Y,False,7,6,27
train,9,0,7,N,False,2,2,2
train,9,0,7,Y,False,10,9,25
train,9,0,8,N,True,5,4,5
train,9,0,8,Y,True,6,5,13
train,9,0,9,N,False,2,2,2
train,9,0,9,Y,False,7,6,30
train,9,0,10,N,False,1,1,2
train,9,0,10,Y,False,9,8,29
train,9,1,11,N,False,2,2,3
train,9,1,11,Y,False,6,6,16
train,9,1,12,N,False,2,2,2
train,9,1,12,Y,False,8,7,19
train,9,1,13,N,False,3,3,7
train,9,1,13,Y,False,6,5,22
train,9,1,14,N,False,2,2,3
train,9,1,14,Y,False,6,5,36
train,9,1,15,N,False,2,2,4
train,9,1,15,Y,False,11,10,48
train,9,1,16,N,False,2,2,4
train,9,1,16,Y,False,9,8,22
train,9,1,17,N,False,2,2,7
train,9,1,17,Y,False,10,9,27
train,9,1,18,N,False,1,1,4
train,9,1,18,Y,False,9,8,24
train,9,1,19,N,False,2,2,7
train,9,1,19,Y,False,9,8,31
train,9,1,20,N,False,4,4,8
train,9,1,20,Y,False,9,8,39
train,9,2,21,N,True,5,5,10
train,9,2,21,Y,True,6,5,37
train,9,2,22,N,False,3,3,6
train,9,2,22,Y,False,5,5,19
train,9,2,23,N,True,10,8,21
train,9,2,23,Y,True,8,7,27
train,9,2,24,N,False,4,4,12
train,9,2,24,Y,False,4,4,11
train,9,2,25,N,True,10,9,21
train,9,2,25,Y,True,7,6,13
train,9,2,26,N,False,9,8,11
train,9,2,26,Y,False,4,3,10
train,9,2,27,N,True,6,6,12
train,9,2,27,Y,True,6,5,19
train,9,2,28,N,True,7,6,9
train,9,2,28,Y,True,9,8,17
train,9,2,29,N,True,5,5,5
train,9,2,29,Y,True,10,9,77
train,9,2,30,N,True,7,6,11
train,9,2,30,Y,True,9,8,49
train,9,3,31,N,True,8,7,27
train,9,3,31,Y,True,13,11,31
train,9,3,32,N,True,9,9,13
train,9,3,32,Y,True,13,12,29
train,9,3,33,N,True,7,7,18
train,9,3,33,Y,True,14,13,45
train,9,3,34,N,True,10,10,28
train,9,3,34,Y,True,18,17,59
train,9,3,35,N,True,9,8,20
train,9,3,35,Y,True,17,16,78
train,9,3,36,N,True,7,7,12
train,9,3,36,Y,True,15,15,32
train,9,3,37,N,True,8,6,12
train,9,3,37,Y,True,16,15,37
train,9,3,38,N,True,10,10,19
train,9,3,38,Y,True,13,12,46
train,9,3,39,N,True,13,13,68
train,9,3,39,Y,True,15,15,41
train,9,3,40,N,True,16,16,33
train,9,3,40,Y,True,20,20,52
train,9,4,41,N,True,19,18,49
train,9,4,41,Y,True,16,14,40
train,9,4,42,N,True,24,23,66
train,9,4,42,Y,True,21,20,46
train,9,4,43,N,True,24,23,92
train,9,4,43,Y,True,25,25,80
train,9,4,44,N,True,25,25,134
train,9,4,44,Y,True,30,29,157
train,9,4,45,N,True,33,31,186
train,9,4,45,Y,True,31,29,269
train,9,4,46,N,True,30,29,237
train,9,4,46,Y,True,36,36,82
train,9,4,47,N,True,45,42,300
train,9,4,47,Y,True,40,39,149
train,9,4,48,N,True,47,44,446
train,9,4,48,Y,True,56,54,241
train,9,4,49,N,True,54,53,473
train,9,4,49,Y,True,57,54,443
train,10,0,1,N,True,13,13,55
train,10,0,1,Y,True,235,206,1605
train,10,0,2,N,True,14,14,45
train,10,0,2,Y,True,245,223,1374
train,10,0,3,N,True,14,14,39
train,10,0,3,Y,True,266,241,2494
train,10,0,4,N,True,15,15,43
train,10,0,4,Y,True,256,240,2052
train,10,0,5,N,True,14,14,48
train,10,0,5,Y,True,314,285,2042
train,10,0,6,N,True,14,14,29
train,10,0,6,Y,True,291,263,1737
train,10,0,7,N,True,12,12,29
train,10,0,7,Y,True,282,253,1653
train,10,0,8,N,True,18,18,64
train,10,0,8,Y,True,295,259,1697
train,10,0,9,N,True,16,16,43
train,10,0,9,Y,True,290,256,1506
train,10,0,10,N,True,17,17,59
train,10,0,10,Y,True,324,289,1701
train,10,1,11,N,True,21,21,73
train,10,1,11,Y,True,277,251,1348
train,10,1,12,N,True,22,22,74
train,10,1,12,Y,True,286,257,1399
train,10,1,13,N,True,18,18,48
train,10,1,13,Y,True,279,250,1401
train,10,1,14,N,True,22,22,88
train,10,1,14,Y,True,269,237,1409
train,10,1,15,N,True,28,28,94
train,10,1,15,Y,True,297,266,1813
train,10,1,16,N,True,23,23,84
train,10,1,16,Y,True,270,234,1486
train,10,1,17,N,True,21,21,120
train,10,1,17,Y,True,280,248,1447
train,10,1,18,N,True,25,25,84
train,10,1,18,Y,True,270,238,1562
train,10,1,19,N,True,21,21,81
train,10,1,19,Y,True,269,239,1619
train,10,1,20,N,True,23,23,86
train,10,1,20,Y,True,313,269,1873
train,10,2,21,N,True,25,25,130
train,10,2,21,Y,True,280,249,1601
train,10,2,22,N,True,24,24,100
train,10,2,22,Y,True,277,243,1538
train,10,2,23,N,True,21,21,89
train,10,2,23,Y,True,277,240,1566
train,10,2,24,N,True,24,24,101
train,10,2,24,Y,True,288,249,1400
train,10,2,25,N,True,39,37,227
train,10,2,25,Y,True,281,245,1558
train,10,2,26,N,True,31,28,202
train,10,2,26,Y,True,283,250,1312
train,10,2,27,N,True,27,26,133
train,10,2,27,Y,True,281,249,1264
train,10,2,28,N,True,27,25,152
train,10,2,28,Y,True,264,238,1305
train,10,2,29,N,True,24,23,104
train,10,2,29,Y,True,285,254,1336
train,10,2,30,N,True,31,29,150
train,10,2,30,Y,True,299,267,1569
train,10,3,31,N,True,40,39,137
train,10,3,31,Y,True,280,254,1426
train,10,3,32,N,True,44,43,134
train,10,3,32,Y,True,281,252,1599
train,10,3,33,N,True,33,33,121
train,10,3,33,Y,True,281,258,1678
train,10,3,34,N,True,32,32,118
train,10,3,34,Y,True,273,249,1605
train,10,3,35,N,True,39,39,175
train,10,3,35,Y,True,272,243,1626
train,10,3,36,N,True,38,38,143
train,10,3,36,Y,True,258,235,1559
train,10,3,37,N,True,41,41,205
train,10,3,37,Y,True,251,236,1455
train,10,3,38,N,True,39,39,218
train,10,3,38,Y,True,244,222,1251
train,10,3,39,N,True,54,54,236
train,10,3,39,Y,True,234,214,1225
train,10,3,40,N,True,56,54,271
train,10,3,40,Y,True,236,214,1314
train,10,4,41,N,True,60,58,296
train,10,4,41,Y,True,200,184,1118
train,10,4,42,N,True,60,59,333
train,10,4,42,Y,True,186,169,1069
train,10,4,43,N,True,60,58,392
train,10,4,43,Y,True,187,175,1028
train,10,4,44,N,True,72,70,404
train,10,4,44,Y,True,190,176,951
train,10,4,45,N,True,88,83,467
train,10,4,45,Y,True,198,180,1032
train,10,4,46,N,True,96,92,565
train,10,4,46,Y,True,194,178,912
train,10,4,47,N,True,101,96,559
train,10,4,47,Y,True,154,142,803
train,10,4,48,N,True,106,99,609
train,10,4,48,Y,True,147,132,837
train,10,4,49,N,True,113,109,599
train,10,4,49,Y,True,141,132,718
train,11,0,1,N,True,38,25,111
train,11,0,1,Y,True,37,28,66
train,11,0,2,N,True,28,20,54
train,11,0,2,Y,True,24,20,50
train,11,0,3,N,True,15,9,19
train,11,0,3,Y,True,14,12,27
train,11,0,4,N,True,8,7,12
train,11,0,4,Y,True,15,14,28
train,11,0,5,N,True,10,9,20
train,11,0,5,Y,True,11,10,17
train,11,0,6,N,True,24,21,33
train,11,0,6,Y,True,6,6,9
train,11,0,7,N,True,17,17,30
train,11,0,7,Y,True,10,8,22
train,11,0,8,N,True,5,5,5
train,11,0,8,Y,True,11,10,38
train,11,0,9,N,True,6,6,11
train,11,0,9,Y,True,16,14,63
train,11,0,10,N,True,14,13,21
train,11,0,10,Y,True,25,22,74
train,11,1,11,N,True,5,5,6
train,11,1,11,Y,True,15,12,58
train,11,1,12,N,True,16,15,45
train,11,1,12,Y,True,28,23,58
train,11,1,13,N,True,16,15,30
train,11,1,13,Y,True,19,16,31
train,11,1,14,N,True,11,11,12
train,11,1,14,Y,True,12,10,39
train,11,1,15,N,True,21,20,39
train,11,1,15,Y,True,23,19,55
train,11,1,16,N,True,19,19,43
train,11,1,16,Y,True,23,22,57
train,11,1,17,N,True,18,17,29
train,11,1,17,Y,True,32,24,87
train,11,1,18,N,True,16,16,36
train,11,1,18,Y,True,17,16,76
train,11,1,19,N,True,18,18,36
train,11,1,19,Y,True,32,26,65
train,11,1,20,N,True,39,36,93
train,11,1,20,Y,True,25,24,47
train,11,2,21,N,True,35,32,76
train,11,2,21,Y,True,24,21,54
train,11,2,22,N,True,22,22,53
train,11,2,22,Y,True,12,12,27
train,11,2,23,N,True,19,19,49
train,11,2,23,Y,True,16,16,98
train,11,2,24,N,True,21,20,48
train,11,2,24,Y,True,18,16,99
train,11,2,25,N,True,25,23,66
train,11,2,25,Y,True,30,24,73
train,11,2,26,N,True,27,25,62
train,11,2,26,Y,True,26,26,58
train,11,2,27,N,True,27,24,75
train,11,2,27,Y,True,28,26,60
train,11,2,28,N,True,17,17,45
train,11,2,28,Y,True,31,29,59
train,11,2,29,N,True,21,21,40
train,11,2,29,Y,True,30,27,54
train,11,2,30,N,True,27,27,54
train,11,2,30,Y,True,28,26,104
train,11,3,31,N,True,31,28,66
train,11,3,31,Y,True,34,31,64
train,11,3,32,N,True,25,23,38
train,11,3,32,Y,True,29,26,71
train,11,3,33,N,True,21,21,49
train,11,3,33,Y,True,37,31,86
train,11,3,34,N,True,29,27,46
train,11,3,34,Y,True,30,29,87
train,11,3,35,N,True,33,30,55
train,11,3,35,Y,True,43,38,96
train,11,3,36,N,True,30,28,67
train,11,3,36,Y,True,48,42,94
train,11,3,37,N,True,26,25,43
train,11,3,37,Y,True,45,36,100
train,11,3,38,N,True,32,27,67
train,11,3,38,Y,True,40,35,84
train,11,3,39,N,True,33,31,51
train,11,3,39,Y,True,38,32,96
train,11,3,40,N,True,38,34,59
train,11,3,40,Y,True,49,38,126
train,11,4,41,N,True,38,34,92
train,11,4,41,Y,True,51,41,123
train,11,4,42,N,True,54,48,125
train,11,4,42,Y,True,50,46,131
train,11,4,43,N,True,53,47,173
train,11,4,43,Y,True,72,63,193
train,11,4,44,N,True,64,59,189
train,11,4,44,Y,True,73,66,228
train,11,4,45,N,True,67,59,264
train,11,4,45,Y,True,98,85,275
train,11,4,46,N,True,73,61,318
train,11,4,46,Y,True,79,63,314
train,11,4,47,N,True,81,69,334
train,11,4,47,Y,True,83,76,467
train,11,4,48,N,True,107,93,566
train,11,4,48,Y,True,102,90,508
train,11,4,49,N,True,100,85,531
train,11,4,49,Y,True,96,85,545
train,12,0,1,N,True,112,77,297
train,12,0,1,Y,True,87,69,227
train,12,0,2,N,True,58,47,184
train,12,0,2,Y,True,70,56,285
train,12,0,3,N,True,81,68,231
train,12,0,3,Y,True,71,53,213
train,12,0,4,N,True,88,69,209
train,12,0,4,Y,True,90,73,210
train,12,0,5,N,True,128,97,327
train,12,0,5,Y,True,115,91,282
train,12,0,6,N,True,113,92,314
train,12,0,6,Y,True,101,86,236
train,12,0,7,N,True,130,101,360
train,12,0,7,Y,True,119,102,370
train,12,0,8,N,True,123,100,316
train,12,0,8,Y,True,134,113,368
train,12,0,9,N,True,138,109,293
train,12,0,9,Y,True,128,105,319
train,12,0,10,N,True,165,130,489
train,12,0,10,Y,True,134,111,343
train,12,1,11,N,True,138,105,361
train,12,1,11,Y,True,146,117,329
train,12,1,12,N,True,141,107,334
train,12,1,12,Y,True,134,106,334
train,12,1,13,N,True,146,115,334
train,12,1,13,Y,True,154,130,325
train,12,1,14,N,True,149,120,320
train,12,1,14,Y,True,129,108,288
train,12,1,15,N,True,162,133,409
train,12,1,15,Y,True,154,127,365
train,12,1,16,N,True,152,126,332
train,12,1,16,Y,True,132,109,305
train,12,1,17,N,True,143,119,363
train,12,1,17,Y,True,144,118,329
train,12,1,18,N,True,150,123,389
train,12,1,18,Y,True,136,114,292
train,12,1,19,N,True,151,125,409
train,12,1,19,Y,True,128,105,327
train,12,1,20,N,True,173,139,470
train,12,1,20,Y,True,159,136,375
train,12,2,21,N,True,158,130,381
train,12,2,21,Y,True,155,131,351
train,12,2,22,N,True,154,129,351
train,12,2,22,Y,True,139,114,368
train,12,2,23,N,True,164,139,388
train,12,2,23,Y,True,134,115,345
train,12,2,24,N,True,170,144,431
train,12,2,24,Y,True,126,107,360
train,12,2,25,N,True,175,145,521
train,12,2,25,Y,True,167,138,513
train,12,2,26,N,True,165,139,428
train,12,2,26,Y,True,167,137,407
train,12,2,27,N,True,171,142,383
train,12,2,27,Y,True,153,128,384
train,12,2,28,N,True,205,170,554
train,12,2,28,Y,True,151,123,368
train,12,2,29,N,True,162,129,401
train,12,2,29,Y,True,154,128,412
train,12,2,30,N,True,207,166,658
train,12,2,30,Y,True,175,139,503
train,12,3,31,N,True,178,146,565
train,12,3,31,Y,True,162,133,392
train,12,3,32,N,True,180,153,503
train,12,3,32,Y,True,172,143,406
train,12,3,33,N,True,172,149,480
train,12,3,33,Y,True,158,134,405
train,12,3,34,N,True,183,151,497
train,12,3,34,Y,True,169,143,438
train,12,3,35,N,True,201,164,583
train,12,3,35,Y,True,187,148,598
train,12,3,36,N,True,192,155,575
train,12,3,36,Y,True,157,132,432
train,12,3,37,N,True,189,155,559
train,12,3,37,Y,True,180,137,482
train,12,3,38,N,True,184,151,622
train,12,3,38,Y,True,175,142,507
train,12,3,39,N,True,186,150,620
train,12,3,39,Y,True,179,139,505
train,12,3,40,N,True,222,178,796
train,12,3,40,Y,True,206,160,693
train,12,4,41,N,True,191,156,628
train,12,4,41,Y,True,181,141,490
train,12,4,42,N,True,194,151,633
train,12,4,42,Y,True,192,144,575
train,12,4,43,N,True,200,161,657
train,12,4,43,Y,True,199,157,619
train,12,4,44,N,True,216,171,687
train,12,4,44,Y,True,213,162,746
train,12,4,45,N,True,239,189,875
